GSenergy_pa_composition_average,BulkModulus_difference,NUnfilled_composition_average,Density_min_value,valence_composition_average,HHIr_composition_average,IsAlkalineEarth_composition_average,Density_arithmetic_average,BCCvolume_padiff_composition_average,HHIp_composition_average,ElectronAffinity_composition_average,NfUnfilled_composition_average,IsRareEarth_composition_average,IsHexagonal_composition_average,ThermalConductivity_composition_average,ElectricalConductivity_composition_average,IonicRadii_composition_average,Polarizability_min_value,NValance_composition_average,ElasticModulus_composition_average,AtomicRadii_composition_average,BCCmagmom_composition_average,BCCfermi_composition_average,NfUnfilled_max_value,BCCenergy_pa_composition_average
-7.626482425,150,5.555555556,2460,3.555555556,3888.888889,0,5515,-0.767361111,4455.555556,46.16666667,0,0,0,34.41666667,1.833333333,0.343888889,3.03,3.555555556,347.3888889,1.104722222,0,8.771333379,0,-6.390567446
-4.993256836,213,2.419047619,1550,4.419047619,3308.095238,0.238095238,9060.25,-1.577619048,3452.857143,21.98714286,0,0,0,94.92095238,12.63428571,0.678,4.31,11.17142857,88.44761905,1.492328571,0.492487987,5.741592271,0,-4.791077862
-3.58225347,130.4,1.533333333,1.429,2.066666667,1513.333333,0.2,6560.904833,-1.246505747,1940,75.69333333,0,0,0.066666667,73.02528,10.99333333,1.274,0.802,8.6,21.93333333,1.207733333,0,3.354503663,0,-2.343387991
-5.093864616,153,2.866666667,1550,4.386666667,2365.333333,0.28,5771.6,-1.355966667,3652,-6.546666667,0.533333333,0.053333333,0.053333333,99.42333333,13.80933333,0.731466667,4.31,8.546666667,92.17333333,1.532386667,0.703554267,5.367057572,10,-4.942587189
-3.789861585,123,1.282051282,1.429,2,1229.487179,0.230769231,3275.35725,-1.186692308,1615.128205,64.75384615,0,0,0,117.3740256,18.53871795,1.177897436,0.802,6.358974359,35.67179487,1.18574359,0,3.175699963,0,-2.599962213
-4.203417488,130.4,1.932338839,1.429,2.065530101,1149.920085,0.133191263,3487.6858,-0.932094655,1747.895578,99.82397443,0,0,0.066595631,110.6482685,16.67469366,1.198199254,0.802,6.594033031,39.06233351,1.147229622,0,3.232434267,0,-2.961291462
-8.90507116,94,6.7,2700,4.6,7125,0,5927,0.05475,7037.5,84.775,0,0,0.05,84.2275,11.8275,0.6325,6.8,4.6,97.6375,1.437725,0,5.369027485,0,-8.884470677
-4.545370478,112,3.535714286,1.429,2.257142857,1382.857143,0.028571429,5010.0858,-0.918303571,3077.142857,105.5857143,0.514285714,0.257142857,0.192857143,60.99794286,9.251428571,1.233428571,0.802,6.15,30.67857143,1.138978571,0.000155269,4.13953906,8,-3.19283677
-4.22269134,170.4,2.015600624,1.429,2.085803432,1187.98752,0.15600624,5160.6858,-0.927613105,1884.555382,94.25678627,0,0,0.085803432,95.84427988,14.44773791,1.216068643,0.802,6.296411856,36.72386895,1.174734789,0.013136016,3.175136965,0,-2.981687191
-4.23537551,160.4,2.013580806,1.429,2.093556662,1155.95292,0.150897842,4955.4858,-0.95680172,1831.522559,95.72818772,0,0,0.075448921,93.53340272,14.07348725,1.221880187,0.802,6.288214879,35.28142448,1.160193149,0.009554834,3.167901551,0,-2.960434426
-4.155313976,130.4,1.929133858,1.429,2.070866142,1176.377953,0.165354331,3690.6858,-0.92984252,1839.370079,92.96614173,0,0,0.070866142,100.5568173,15.15354331,1.21480315,0.802,6.307086614,36.06771654,1.180393701,0,3.159574629,0,-2.925593373
-3.98836365,123,1.724590164,1.429,2.406557377,1740.655738,0.183606557,4558.904833,-1.573557377,2055.409836,76.2147541,0,0,0.013114754,67.5239377,10.74491803,1.215868852,0.4,8.898360656,24.71344262,1.192163934,0,3.781069635,0,-2.726892025
-5.468786928,158,4.19,1.429,3.925,2281.5,0,4977.520833,-1.134925,3934,79.937,2,0.25,0,36.092165,4.076,0.9025,0.557,9.31,73.705,1.290525,0.496974266,4.653989787,8,-4.791711001
-8.343102276,0,6.4875,5323,4.5125,7075,0,6599,-0.27021875,7747.5,80.3875,0,0,0,50.66625,5.377500038,0.633875,5.84,7.0125,82.05,1.42375,0,4.669208058,0,-8.330838514
-4.588301211,112,3.65,1.429,2.275714286,1384.142857,0.024285714,5033.4858,-0.895210961,3099.857143,106.182,0,0.261428571,0.261428571,59.93015714,9.117571429,1.237971429,0.802,5.821428571,31.36142857,1.142521429,0.002549256,4.465108275,0,-3.235446578
-4.158826173,130.4,1.986622074,1.429,2.066889632,1162.207358,0.133779264,4708.6858,-0.928846154,1742.809365,101.0665552,0.294314381,0.026755853,0.066889632,110.9194535,16.7277592,1.200936455,0.802,6.655518395,38.83879599,1.148675585,0,3.245812363,11,-2.91887715
-4.073829432,112,2.227272727,1.429,2.5,1668.181818,0.136363636,6469.5715,-1.414886364,2150,87.08181818,0,0.045454545,0.045454545,41.61994545,6.804545455,1.256363636,0.4,9.863636364,20.5,1.2065,3.65955E-05,4.185448356,0,-2.79949067
-4.141649847,130.4,2.304488754,1.429,2.094948106,1186.245621,0.134236977,4671.404833,-0.941920407,1977.588973,97.21760469,0.13751105,0.094948106,0.094948106,102.8777002,15.56592345,1.207680974,0.802,6.461644239,35.32396949,1.153216449,6.0627E-05,3.586143774,7,-2.875281016
-6.012311433,161.7,3.098901099,4819,6,3125.604396,0,6311,-2.8156337,2530.659341,99.50893407,0,0,0.450549451,45.08282418,7.235227912,0.675703297,3.77,11.6043956,131.2527473,1.375714286,1.159704835,6.813093008,0,-5.838379476
-5.681029963,148,4.592207792,1.429,4.072727273,2318.831169,0,5377.6858,-1.065,4057.402597,70.34155844,0,0.25974026,0.261038961,37.43020519,4.397012987,0.904142857,-5.816666667,8.083116883,77.77142857,1.332196104,0.5456921,6.052185178,0,-5.026353188
-5.771054079,161.7,3,4819,6,3342.5,0,6311,-3.106833333,2527.5,107.91675,0,0,0.5,41.22075,7.000065,0.67775,3.77,12,122,1.3855,1.0553314,6.794126927,0,-5.571460361
-3.805678264,130.4,1.298519096,1.429,2.066250974,1220.187062,0.167575994,3863.5715,-1.017361652,1820.342946,92.54193297,0,0.066250974,0,100.9620687,15.30943102,1.209625877,0.802,7.161340608,32.52143414,1.182883866,0,3.069645626,0,-2.57319178
-4.1898539,130.4,1.984825493,0.0899,2.060698027,1152.503794,0.151745068,3380.70378,-0.981752656,1827.769347,94.86631259,0,0,0.091047041,95.51614203,14.37784522,1.223823976,0.666793,6.227617602,35.08345979,1.156555387,0,3.161214179,0,-2.937195167
-4.615149725,118,3.884642857,1.429,2.307142857,1379.107143,0,5487.0858,-0.933241071,3232.535714,111.1535714,2.287142857,0.2725,0.013214286,61.24933571,9.001392857,1.21335,0.802,7.133928571,30.50635714,1.11517,0,3.320581978,13,-3.257731435
-4.145091571,130.4,2.304414003,1.429,2.098934551,1218.417047,0.129375951,4860.35725,-0.946385084,1964.99239,101.8990868,0.98934551,0.098934551,0.098934551,95.71074855,14.37899543,1.238736682,0.802,6.624048706,33.75190259,1.155821918,0,3.217730347,10,-2.875285705
-4.085436239,163,1.95,1.696,3.35,2165,0.25,4810.5392,-1.338375,2810,70.55,0,0,0.05,83.546975,11.91,0.87,0.557,8.05,67.6,1.33085,0.50633442,3.543096068,0,-3.748643783
-4.173301655,109,3.2,1.429,2.82,2722,0.18,5468.904833,-1.1624,4386,44.64,0.2,0.02,0.22,86.23288,13.612,1.0886,0.4,10.28,47.94,1.52702,0,4.206334795,10,-3.66230826
-5.65367161,159,4.475,1.429,3.975,2385,0,3595.520833,-1.60396131,3820,77.1675,0,0.25,0.25,31.0093625,3.845,0.87975,0.557,7.025,71.6,1.29825,0.527866975,6.186466835,0,-4.945028229
-3.850153489,123,1.892307692,1.429,2.107692308,1610.769231,0.2,4903.904833,-1.246846154,2143.076923,63.43846154,0,0,0.107692308,75.68552308,12.03846154,1.259846154,0.802,7.492307692,25.25846154,1.198615385,0,3.410185276,0,-2.600406763
-3.899513916,132.3,1.692070824,1.429,2.25404157,1292.917629,0.207852194,5398.928625,-1.570053888,1777.906082,72.27536567,0.230946882,0.023094688,0.023094688,74.80221139,12.00076982,1.204849885,0.4,6.969976905,25.13471901,1.187990762,0,3.452163644,10,-2.616391648
-4.1633192,130.4,2.046278442,1.429,2.077130737,1182.607019,0.154261473,4708.6858,-0.937360201,1850.559198,96.31018126,0.254531431,0.023139221,0.077130737,96.98823301,14.60933282,1.221288083,0.802,6.354801388,35.33204782,1.170370228,0,3.168741316,11,-2.910963867
-8.386174585,112,6.3625,6511,4.6375,6302.5,0,7463.666667,-2.0638125,6451.25,97.075,0,0,0.1125,53.4375,6.64125,0.68,7.06,7.1375,89.375,1.4959875,0,5.863204088,0,-8.360792258
-4.545232331,112,3.561428571,1.429,2.252857143,1382.428571,0.032857143,4424.35725,-0.911467857,3054.428571,104.6514286,0,0.252857143,0.252857143,60.96807143,9.316142857,1.239,0.802,5.824285714,30.85,1.14497,0.000203575,4.40399584,0,-3.193785729
-3.69152486,123,1.60815047,1.429,2.078369906,1597.178683,0.235109718,4990.2858,-1.271865204,1989.028213,57.08746082,0,0,0.078369906,82.83445329,13.18965517,1.256583072,0.802,7.489028213,24.37304075,1.212445141,0,3.405963495,0,-2.464712555
-4.188243563,130.4,1.997650744,1.429,2.078308536,1182.223962,0.156617071,4808.6858,-0.925297572,1878.230227,94.17368833,0,0,0.080657792,97.90605309,14.73657009,1.215998434,-5.816666667,6.315583399,36.14173845,1.176798747,0,3.160650096,0,-2.951757902
-4.580920329,112,3.663714286,1.429,2.264285714,1383.8,0.021428571,4967.4858,-0.889730714,3115,107.0752571,0,0.264285714,0.264857143,60.91915714,9.255685714,1.237862857,-5.816666667,5.836285714,31.23342857,1.141880857,0.000212776,4.473038123,0,-3.227998698
-4.118207463,130.4,1.902642559,0.0899,1.972183588,1056.328234,0.139082058,3380.70378,-1.210674548,1675.243394,93.02489569,0,0,0.16689847,87.56053908,13.17802503,1.250208623,0.666793,5.791376912,32.15577191,1.08674548,0,3.166098583,0,-2.870320267
-4.051294377,123,1.404761905,1.429,2.079365079,936.5079365,0.238095238,3182.85725,-1.115873016,1527.777778,65.09206349,0,0,0.03968254,127.3226063,19.49880952,1.122619048,0.802,5.96031746,29.88095238,1.141111111,0,3.512419282,0,-2.663431548
-3.870102065,131.7,2.015760441,1.429,2.094562648,1237.588652,0.141843972,4863.0858,-0.93000394,1965.72104,99.70520095,0.724980299,0.094562648,0.015760441,98.84230938,14.85736801,1.214184397,0.802,6.835303388,33.1284476,1.191591805,0,3.130828662,11,-2.648229707
-4.612514292,142,3.664285714,1.429,2.295714286,1382.428571,0.024285714,5114.2858,-0.895332143,3106.714286,105.7117143,0,0.261428571,0.261428571,58.30381429,8.865285714,1.2366,0.802,5.807142857,31.89571429,1.142312857,0.018301872,4.473742727,0,-3.260304486
-9.327079048,137,5.175,1.251,4.825,4650,0,3610.417,-2.36334375,4760,67.1275,0,0,0.5,26.8584435,3.31225,0.90375,1.1,4.825,53.225,1.17275,0,6.008593318,0,-7.217804129
-4.551953121,152,3.544285714,1.429,2.258571429,1382.142857,0.035714286,5321.0858,-0.916875,3034.142857,103.966,0,0.25,0.25,58.27987143,8.929857143,1.238942857,0.802,5.812857143,31.47,1.145475714,0.000754708,4.392815198,0,-3.200273816
-6.367541118,287,4.05,2260,3.166666667,1766.666667,0,6452.8,-0.102375,2966.666667,74.71666667,0.225,0.166666667,0.333333333,41.95166667,5.098333333,0.499666667,1.67,7.533333333,230.6,1.185066667,0.0215224,7.071603532,3,-5.01503808
-3.76419838,123,1.265822785,1.429,2,1246.202532,0.240506329,3275.35725,-1.186974684,1646.708861,61.85316456,0,0,0,116.6790506,18.46721519,1.177949367,0.802,6.303797468,35.43291139,1.197265823,0,3.161653454,0,-2.589237827
-4.129108279,130.4,2.139211137,1.429,2.092807425,1205.336427,0.139211137,4025.4858,-0.917923434,1959.396752,98.06055684,0,0.092807425,0.092807425,101.2106019,15.31090487,1.215313225,0.802,6.324825986,35.40603248,1.165220418,7.47193E-05,3.637574442,0,-2.876507276
-4.33341498,161.7,2.982352941,1.429,2.323529412,1705.882353,0.117647059,5527.775571,-1.208485294,2594.117647,88.68235294,1.011764706,0.117647059,0.002941176,52.46552941,8.257058824,1.223411765,0.802,6.252941176,24.77941176,1.149988235,0,3.138389006,13,-2.973259451
-4.598069214,192,3.672857143,1.429,2.281428571,1402.142857,0.021428571,6013.4858,-0.888725,3119.571429,107.1191429,0,0.264285714,0.267142857,60.27058571,9.149857143,1.237542857,0.802,5.827142857,32.12428571,1.141984286,0.00021294,4.485821763,0,-3.243499282
-5.497211685,148,3.225,1.429,3.975,2275,0,4431.025,-1.2300625,3950,77.6975,1,0.25,0.25,35.2858625,4.025,0.88825,0.557,10.275,78.25,1.28325,0.5276657,4.722834031,4,-4.813100063
-3.916269791,163,1.618666667,1.429,2.389333333,1713.866667,0.2,6160.204143,-1.551506667,1976,72.76453333,0,0,0.002666667,68.02568,10.90453333,1.21792,0.4,8.914666667,24.504,1.205,0.004490766,3.775144052,0,-2.673910673
-4.652884051,112,3.838755304,1.429,2.282885431,1376.944837,0,5022.476333,-0.858451202,3201.55587,112.1042433,0,0.282885431,0.282885431,60.69141697,9.123055163,1.237340877,0.802,5.858557284,31.68316832,1.131980198,0.000227751,4.588108394,0,-3.287949841
-4.199908078,130.4,2,1.429,2.077483341,1174.105067,0.154966682,4225.85725,-0.934693166,1863.706803,94.94317372,0,0,0.077483341,97.53964547,14.68309313,1.217914148,0.802,6.309933364,35.82829692,1.171964978,0,3.160809877,0,-2.952351503
-9.148926721,0,4.999,1.251,4.997,4650,0,2857.56,-3.88836125,4899.2,44.6481,0,0,0.499,26.86323142,3.3,1.17469,0.802,5.001,52,1.17431,0,5.585198236,0,-7.073655637
-4.183065413,130.4,1.960118168,1.429,2.073855244,1182.422452,0.147710487,4225.85725,-0.902850812,1843.722304,96.19512555,0,0,0.073855244,108.9668981,16.41639586,1.19971935,0.802,6.494830133,39.09601182,1.173125554,0,3.208777242,0,-2.976471513
-8.041580089,8,6.127659574,2260,3.574468085,1393.617021,0,3366,0.621702128,4457.446809,70.25744681,0,0,1,7.319148936,0.806170213,0.525957447,1.67,3.574468085,31.42553191,1.292978723,0,6.35949045,0,-5.496670784
-6.666632313,287,4.4,2260,3.216666667,2008.333333,0,6024.6,-0.160833333,3126.666667,63.83333333,0,0,0.333333333,41.155,4.948333333,0.500833333,1.67,5.5,224.1833333,1.201783333,0.01829404,7.107721862,0,-5.319793728
-4.181312793,170.4,1.917840376,1.429,2.078247261,1181.924883,0.168231612,4558.904833,-0.937323944,1825.508607,92.09021909,0,0,0.078247261,97.11134366,14.67175274,1.214945227,0.802,6.277777778,36.65805947,1.177906886,0.019765695,3.178395808,0,-2.944580903
-4.58031425,112,3.63,1.429,2.264285714,1383.571429,0.021428571,5298.4858,-0.889758333,3115,107.1428571,0.017142857,0.264285714,0.264285714,61.09744286,9.276142857,1.237057143,0.802,5.892857143,31.37571429,1.141215714,0.000208176,4.446789712,3,-3.227355494
-5.022946962,163,2.941775,1550,4.525325,2815.6925,0.2,6039.4,-1.742271125,3510.7575,16.17835,0,0.05,0.058225,85.887855,11.1101075,0.6863225,4.31,10.058225,78.925325,1.4931987,0.524196959,5.815469822,0,-4.793361256
-4.206294711,130.4,2.029261156,1.429,2.07315289,1143.745428,0.146305779,4708.6858,-0.980925384,1783.101683,98.2543526,0.160936357,0.014630578,0.07315289,92.03445194,13.85808339,1.229700073,0.802,6.321872714,33.6152158,1.147527432,0,3.161198157,11,-2.90006929
-3.822456674,130.4,1.343834038,1.429,2.080291971,1215.866308,0.153668844,5128.2858,-0.97343834,1860.353438,98.8564733,0.042258932,0.080291971,0.003841721,98.11865371,14.71044948,1.216254322,0.802,7.298501729,32.14829043,1.182005378,0,3.056765634,11,-2.582618208
-8.360099949,21,5.755102041,2260,3.87755102,614.2857143,0,6152,0.754081633,1495.918367,72.38163265,0,0.285714286,0.714285714,17.53469388,2.290408163,0.519591837,1.67,3.87755102,32.88571429,1.273918367,0,7.652057911,0,-5.735806961
-5.007624685,275,3.413333333,1738,2.706666667,1526,0.313333333,5179.333333,-0.715266667,3648,-51.86666667,0,0,0.313333333,67.586,7.114666667,0.402733333,3.03,3.186666667,308.312,1.189666667,0,8.286230732,0,-3.856893191
-5.537410906,148,4.725,1.429,3.975,2275,0,4122.825,-1.1825625,3950,77.6975,2.5,0.25,0.25,36.7358625,4.15,0.95325,0.557,8.775,72,1.29525,0.5276657,4.745009413,10,-4.856942953
-3.859120077,112,1.96875,1.429,2.486607143,2079.464286,0.147321429,4579.854167,-1.649464286,2371.875,98.20892857,0,0.035714286,0.035714286,38.3069,6.380803571,1.2415625,0.4,9.825892857,20.98660714,1.197258929,2.87536E-05,3.762663222,0,-2.667040056
-4.087526932,160.4,1.480709877,1.429,2.104938272,1209.182099,0.154320988,5874.2858,-0.943665123,1840.432099,98.33865741,0.154320988,0.077160494,0.077160494,94.68280123,14.23186728,1.21587963,0.802,7.136574074,36.94675926,1.165777006,0.014657381,3.169291792,2,-2.83451305
-4.564700726,112,3.615428571,1.429,2.258857143,1383.028571,0.026857143,4424.35725,-0.900112857,3086.228571,105.9594286,0,0.258857143,0.258857143,61.02789143,9.297542857,1.2384,0.802,5.830285714,31.06,1.143332,0.000208406,4.440382139,0,-3.212493276
-8.635755066,142,6.25,6110,4.75,5825,0,9660,-2.01375,5600,92,0,0,0,54.525,6.9875,0.645,7.06,9,103.5,1.463375,0,6.199956046,0,-8.619224654
-4.191940636,130.4,1.996136012,1.429,2.077279753,1173.879444,0.154559505,4808.6858,-0.936166924,1860.123648,94.60734158,0,0,0.08114374,96.18282504,14.47527048,1.218431221,-5.816666667,6.312982998,35.62210201,1.171012365,0,3.158788956,0,-2.941452107
-5.677603184,148,4.452316076,1.429,4.179836512,2407.356948,0,5238.85725,-1.09380109,4232.970027,66.90381471,2.179836512,0.272479564,0,39.14963433,4.386920981,0.857765668,0.802,9.542234332,80.38147139,1.341171662,0.57511248,4.970652497,8,-5.101286983
-8.782572866,0,6.58,5904,4.66,7410,0,7449.333333,-0.16515,7838,82.5,0,0,0,51.872,5.828,0.6346,8.12,6.5,89.4,1.42182,0.042213256,4.761461736,0,-8.776477248
-4.571411807,112,3.642285714,1.429,2.262,1383.914286,0.023714286,4967.4858,-0.893893571,3102.885714,106.4755714,0,0.262,0.263428571,60.65208286,9.225228571,1.2381,-5.816666667,5.834857143,31.12857143,1.142551143,0.000210936,4.458779248,0,-3.218741331
-4.160743886,130.4,1.843333333,1.429,2.056666667,1135.666667,0.143333333,3690.6858,-0.94415,1687.666667,98.30666667,0,0,0.056666667,112.5039467,16.975,1.198466667,0.802,6.59,38.65933333,1.1484,0,3.232273183,0,-2.918329886
-5.452584721,166.9,2.9,856,4.7,3180,0.1,4271.75,-1.498666667,2870,28.436,0,0,0,62.683,8.14,0.729,4.31,9.5,101.74,1.5024,0.84426512,5.336104604,0,-5.277624931
-4.544637688,112,3.572142857,1.429,2.254285714,1383.428571,0.031428571,4967.4858,-0.908357143,3062,104.7093571,0,0.254285714,0.256428571,60.3716,9.217857143,1.238878571,-5.816666667,5.827857143,30.83785714,1.144695714,0.000204725,4.411665673,0,-3.192913201
-10.66171857,277,5,2260,5,2600,0,10596.66667,0.48,2830,98.35,0,0,0.5,79.8,8.955,0.378,1.67,9.2,188.2,1.1384,0,8.27928442,0,-8.492742785
-6.072401181,161.7,3.111111111,4819,6,3200,0,6311,-2.714074074,2466.666667,98.91333333,0,0,0.444444444,45.53111111,8.000044444,0.632222222,3.77,11.55555556,130.5555556,1.356111111,1.172590444,6.599646297,0,-5.877460096
-4.619397647,112,3.767142857,1.429,2.275714286,1384.714286,0.01,4424.35725,-0.868210714,3175.571429,109.6342857,0,0.275714286,0.275714286,61.19595714,9.245285714,1.236714286,0.802,5.847142857,31.65,1.13873,0.000221978,4.542610311,0,-3.265052577
-4.549619773,112,3.5961,1.429,2.257142857,1384.417143,0.028571429,4967.4858,-0.902616143,3077.142857,105.1243443,0,0.257142857,0.261042857,59.8993,9.132037143,1.238610429,-5.816666667,5.832471429,30.8869,1.1440106,0.000207026,4.428177754,0,-3.197453659
-4.239320787,310.4,2.05,1.429,2.103846154,1256.538462,0.165384615,3363.347,-1.147192308,1974.230769,76.58076923,0,0,0.065384615,82.84513846,12.83653846,1.181307692,0.802,5.988461538,47.49153846,1.151076923,0,3.395280877,0,-2.920439067
-4.110611552,130.4,1.523921018,1.429,2.089752595,1212.16733,0.15609147,6961.4858,-0.939032623,1778.779365,97.92509951,0.132677749,0.066338875,0.078045735,98.12118912,14.7685944,1.213041442,0.802,7.217513463,37.53219387,1.168777023,0,3.174240063,2,-2.868866592
-11.23359586,140,5.4,10280,6.3,4690,0,17463.33333,0.0605,2915,68.665,0,0,0.4,98.64,12.305,0.568,6.5,12.9,370.25,1.3661,0,8.635032392,0,-11.10232739
-7.973372501,60,6.325,2330,4.675,2665,0,4315.666667,-1.44625,3485,68.65,0,0,0.075,59.365,2.8951,0.47525,5.53,4.675,135.825,1.330275,0,7.058954828,0,-7.834098672
-10.19155012,197,5.2,2260,5.2,3380,0,6270,0.384,1640,106.52,0,0,0.4,82.8,10.408,0.418,1.67,5.2,196,1.1812,0,8.652632232,0,-8.456369498
-3.835800216,109,1.872222222,1.429,2.672222222,2374.444444,0.205555556,5668.2858,-1.714222222,2622.777778,66.26666667,0.222222222,0.022222222,0.022222222,47.47184444,8.002777778,1.214166667,0.4,10.71666667,25.07222222,1.317188889,0,4.114429664,10,-2.789803479
-5.487701155,166.9,2.84,856,4.76,2928,0.16,4271.75,-1.517466667,3020,15.4544,0,0,0,56.7448,7.456,0.714,4.31,9.56,102.496,1.4904,0.84426512,5.441983521,0,-5.312510366
-4.583155247,130.4,3.666666667,1.429,2.264663805,1380,0.021459227,3792.904833,-0.88508226,3115.65093,107.3540773,0,0.264663805,0.264663805,61.64851588,9.349785408,1.237350501,0.802,5.835479256,31.30443491,1.142167382,0.000213081,4.477795544,0,-3.231582806
-4.712120033,173.7,2.65,968,3.95,1988.333333,0,5867.25,-1.062861111,2278.333333,52,0,0,0.016666667,90.73,11.81166667,0.718333333,4.31,8.016666667,84.95,1.510533333,0.69644384,4.741944719,0,-4.563221054
-5.58856987,159,7.7375,1.429,4.2375,2276.25,0,3686.020833,-1.386846726,3921.25,75.295,3.25,0.25,0,34.84179375,4.0525,0.9115,0.557,8.1375,69.575,1.295,0.5276657,4.900328387,13,-4.889298707
-4.172237551,130.4,1.963676798,0.0899,2.037805782,1126.760563,0.148257969,3380.70378,-1.041901408,1786.508525,94.46048925,0,0,0.110452187,93.32548073,14.04744255,1.230882135,0.666793,6.114899926,34.2772424,1.137939214,0,3.162342459,0,-2.919259638
-7.997693961,84,6.2875,2330,4.7125,2800,0,3713.333333,-1.222375,3533.75,67.5775,0,0,0,63.3625,4.413835,0.4805,5.53,4.7125,133.81875,1.324875,0,7.239232358,0,-7.883004743
-5.840390423,148,4.777777778,1.429,4.222222222,2416.666667,0,4844.0858,-1.038611111,4322.222222,62.68333333,0,0.222222222,0.277777778,40.16678889,4.688888889,0.861666667,0.802,8.222222222,84.13333333,1.370166667,0.586474133,6.010177505,0,-5.300291788
-8.571643159,94,6.425,2700,4.575,6917.5,0,5531,-0.236875,7052.5,88.875,0,0,0,86.2425,11.54750023,0.61425,5.84,5.325,98.9625,1.42475,0,5.363582593,0,-8.529651262
